FileName, Size,DateModified
         ca_subCA_bio_2017051415.nc,85.64 Mbytes,2017-05-15T05:36:10Z
         ca_subCA_bio_2017051409.nc,85.64 Mbytes,2017-05-15T05:56:09Z
         ca_subCA_bio_2017051403.nc,85.64 Mbytes,2017-05-15T03:06:16Z
         ca_subCA_bio_2017051321.nc,85.64 Mbytes,2017-05-14T22:05:21Z
         ca_subCA_bio_2017051315.nc,85.64 Mbytes,2017-05-14T05:36:20Z
         ca_subCA_bio_2017051309.nc,85.64 Mbytes,2017-05-14T05:56:15Z
         ca_subCA_bio_2017051303.nc,85.64 Mbytes,2017-05-14T03:06:08Z
         ca_subCA_bio_2017051221.nc,85.64 Mbytes,2017-05-13T22:05:25Z
         ca_subCA_bio_2017051215.nc,85.64 Mbytes,2017-05-13T05:36:25Z
         ca_subCA_bio_2017051209.nc,85.64 Mbytes,2017-05-13T05:56:23Z
         ca_subCA_bio_2017051203.nc,85.64 Mbytes,2017-05-13T03:06:16Z
         ca_subCA_bio_2017051121.nc,85.64 Mbytes,2017-05-12T22:05:25Z
         ca_subCA_bio_2017051115.nc,85.64 Mbytes,2017-05-12T05:36:10Z
         ca_subCA_bio_2017051109.nc,85.64 Mbytes,2017-05-12T05:56:19Z
         ca_subCA_bio_2017051103.nc,85.64 Mbytes,2017-05-12T03:06:19Z
         ca_subCA_bio_2017051021.nc,85.64 Mbytes,2017-05-11T22:05:25Z
         ca_subCA_bio_2017051015.nc,85.64 Mbytes,2017-05-11T05:36:20Z
         ca_subCA_bio_2017051009.nc,85.64 Mbytes,2017-05-11T05:56:15Z
         ca_subCA_bio_2017051003.nc,85.64 Mbytes,2017-05-11T03:06:16Z
         ca_subCA_bio_2017050921.nc,85.64 Mbytes,2017-05-10T22:05:25Z
         ca_subCA_bio_2017050915.nc,85.64 Mbytes,2017-05-10T05:36:10Z
         ca_subCA_bio_2017050909.nc,85.64 Mbytes,2017-05-10T05:56:14Z
         ca_subCA_bio_2017050903.nc,85.64 Mbytes,2017-05-10T03:06:19Z
         ca_subCA_bio_2017050821.nc,85.64 Mbytes,2017-05-09T22:05:40Z
         ca_subCA_bio_2017050815.nc,85.64 Mbytes,2017-05-09T05:36:15Z
         ca_subCA_bio_2017050809.nc,85.64 Mbytes,2017-05-09T05:56:19Z
         ca_subCA_bio_2017050803.nc,85.64 Mbytes,2017-05-09T03:06:31Z
         ca_subCA_bio_2017050721.nc,85.64 Mbytes,2017-05-08T22:05:19Z
         ca_subCA_bio_2017050715.nc,85.64 Mbytes,2017-05-08T05:36:11Z
         ca_subCA_bio_2017050709.nc,85.64 Mbytes,2017-05-08T05:56:09Z
         ca_subCA_bio_2017050703.nc,85.64 Mbytes,2017-05-08T03:06:09Z
         ca_subCA_bio_2017050621.nc,85.64 Mbytes,2017-05-07T22:05:19Z
         ca_subCA_bio_2017050615.nc,85.64 Mbytes,2017-05-07T05:36:20Z
         ca_subCA_bio_2017050609.nc,85.64 Mbytes,2017-05-07T05:56:14Z
         ca_subCA_bio_2017050603.nc,85.64 Mbytes,2017-05-07T03:06:09Z
         ca_subCA_bio_2017050521.nc,85.64 Mbytes,2017-05-06T22:05:20Z
         ca_subCA_bio_2017050515.nc,85.64 Mbytes,2017-05-06T05:36:11Z
         ca_subCA_bio_2017050509.nc,85.64 Mbytes,2017-05-06T05:56:15Z
         ca_subCA_bio_2017050503.nc,85.64 Mbytes,2017-05-06T03:06:10Z
         ca_subCA_bio_2017050421.nc,85.64 Mbytes,2017-05-05T22:06:12Z
         ca_subCA_bio_2017050415.nc,85.64 Mbytes,2017-05-05T05:36:10Z
         ca_subCA_bio_2017050409.nc,85.64 Mbytes,2017-05-05T05:56:14Z
         ca_subCA_bio_2017050403.nc,85.64 Mbytes,2017-05-05T03:06:11Z
         ca_subCA_bio_2017050321.nc,85.64 Mbytes,2017-05-04T22:05:25Z
         ca_subCA_bio_2017050315.nc,85.64 Mbytes,2017-05-04T05:36:15Z
         ca_subCA_bio_2017050309.nc,85.64 Mbytes,2017-05-04T05:56:34Z
         ca_subCA_bio_2017050303.nc,85.64 Mbytes,2017-05-04T03:06:11Z
         ca_subCA_bio_2017050221.nc,85.64 Mbytes,2017-05-03T22:05:17Z
         ca_subCA_bio_2017050209.nc,85.64 Mbytes,2017-05-03T05:56:09Z
         ca_subCA_bio_2017050203.nc,85.64 Mbytes,2017-05-03T03:06:10Z
         ca_subCA_bio_2017050121.nc,85.64 Mbytes,2017-05-02T22:05:30Z
         ca_subCA_bio_2017050115.nc,85.64 Mbytes,2017-05-02T05:36:10Z
         ca_subCA_bio_2017050109.nc,85.64 Mbytes,2017-05-02T05:56:09Z
         ca_subCA_bio_2017050103.nc,85.64 Mbytes,2017-05-02T03:06:15Z
         ca_subCA_bio_2017043021.nc,85.64 Mbytes,2017-05-01T22:05:17Z
         ca_subCA_bio_2017043015.nc,85.64 Mbytes,2017-05-01T05:36:20Z
         ca_subCA_bio_2017043009.nc,85.64 Mbytes,2017-05-01T05:56:14Z
         ca_subCA_bio_2017043003.nc,85.64 Mbytes,2017-05-01T03:06:10Z
         ca_subCA_bio_2017042921.nc,85.64 Mbytes,2017-04-30T22:05:21Z
         ca_subCA_bio_2017042915.nc,85.64 Mbytes,2017-04-30T05:36:19Z
         ca_subCA_bio_2017042909.nc,85.64 Mbytes,2017-04-30T05:56:09Z
         ca_subCA_bio_2017042903.nc,85.64 Mbytes,2017-04-30T03:06:25Z
         ca_subCA_bio_2017042821.nc,85.64 Mbytes,2017-04-29T22:05:25Z
         ca_subCA_bio_2017042815.nc,85.64 Mbytes,2017-04-29T05:36:16Z
         ca_subCA_bio_2017042803.nc,85.64 Mbytes,2017-04-29T03:06:16Z
         ca_subCA_bio_2017042721.nc,85.64 Mbytes,2017-04-28T20:05:29Z
         ca_subCA_bio_2017042715.nc,85.64 Mbytes,2017-04-28T05:36:10Z
         ca_subCA_bio_2017042709.nc,85.64 Mbytes,2017-04-28T05:56:14Z
         ca_subCA_bio_2017042703.nc,85.64 Mbytes,2017-04-28T03:06:10Z
         ca_subCA_bio_2017042621.nc,85.64 Mbytes,2017-04-27T22:05:37Z
         ca_subCA_bio_2017042615.nc,85.64 Mbytes,2017-04-27T05:36:11Z
         ca_subCA_bio_2017042609.nc,85.64 Mbytes,2017-04-27T05:56:10Z
         ca_subCA_bio_2017042603.nc,85.64 Mbytes,2017-04-27T03:06:25Z
         ca_subCA_bio_2017042521.nc,85.64 Mbytes,2017-04-26T22:05:19Z
         ca_subCA_bio_2017042515.nc,85.64 Mbytes,2017-04-26T05:36:10Z
         ca_subCA_bio_2017042509.nc,85.64 Mbytes,2017-04-26T05:56:09Z
         ca_subCA_bio_2017042503.nc,85.64 Mbytes,2017-04-26T03:06:15Z
         ca_subCA_bio_2017042421.nc,85.64 Mbytes,2017-04-25T22:05:21Z
         ca_subCA_bio_2017042415.nc,85.64 Mbytes,2017-04-25T05:36:15Z
         ca_subCA_bio_2017042409.nc,85.64 Mbytes,2017-04-25T05:56:10Z
         ca_subCA_bio_2017042403.nc,85.64 Mbytes,2017-04-25T03:06:10Z
         ca_subCA_bio_2017042321.nc,85.64 Mbytes,2017-04-24T22:05:24Z
         ca_subCA_bio_2017042315.nc,85.64 Mbytes,2017-04-24T05:36:20Z
         ca_subCA_bio_2017042309.nc,85.64 Mbytes,2017-04-24T05:56:14Z
         ca_subCA_bio_2017042303.nc,85.64 Mbytes,2017-04-24T03:06:10Z
         ca_subCA_bio_2017042221.nc,85.64 Mbytes,2017-04-23T22:05:19Z
         ca_subCA_bio_2017042215.nc,85.64 Mbytes,2017-04-23T05:36:15Z
         ca_subCA_bio_2017042209.nc,85.64 Mbytes,2017-04-23T05:56:09Z
         ca_subCA_bio_2017042203.nc,85.64 Mbytes,2017-04-23T03:06:16Z
         ca_subCA_bio_2017042121.nc,85.64 Mbytes,2017-04-22T22:05:20Z
         ca_subCA_bio_2017042115.nc,85.64 Mbytes,2017-04-22T05:36:14Z
         ca_subCA_bio_2017042109.nc,85.64 Mbytes,2017-04-22T05:56:14Z
         ca_subCA_bio_2017042103.nc,85.64 Mbytes,2017-04-22T03:06:25Z
         ca_subCA_bio_2017042021.nc,85.64 Mbytes,2017-04-21T22:05:20Z
         ca_subCA_bio_2017042015.nc,85.64 Mbytes,2017-04-21T05:36:20Z
         ca_subCA_bio_2017042009.nc,85.64 Mbytes,2017-04-21T05:56:24Z
         ca_subCA_bio_2017041921.nc,85.64 Mbytes,2017-04-20T22:05:15Z
         ca_subCA_bio_2017041909.nc,85.64 Mbytes,2017-04-20T01:56:13Z
         ca_subCA_bio_2017041903.nc,85.64 Mbytes,2017-04-19T23:06:14Z
         ca_subCA_bio_2017041821.nc,85.64 Mbytes,2017-04-19T22:05:20Z
         ca_subCA_bio_2017041815.nc,85.64 Mbytes,2017-04-19T05:36:10Z
         ca_subCA_bio_2017041809.nc,85.64 Mbytes,2017-04-19T05:56:10Z
         ca_subCA_bio_2017041803.nc,85.64 Mbytes,2017-04-19T03:06:20Z
         ca_subCA_bio_2017041721.nc,85.64 Mbytes,2017-04-18T22:05:10Z
         ca_subCA_bio_2017041715.nc,85.64 Mbytes,2017-04-18T05:36:09Z
         ca_subCA_bio_2017041709.nc,85.64 Mbytes,2017-04-18T05:56:09Z
         ca_subCA_bio_2017041703.nc,85.64 Mbytes,2017-04-18T03:06:15Z
         ca_subCA_bio_2017041621.nc,85.64 Mbytes,2017-04-17T22:05:20Z
         ca_subCA_bio_2017041615.nc,85.64 Mbytes,2017-04-17T05:36:10Z
         ca_subCA_bio_2017041609.nc,85.64 Mbytes,2017-04-17T05:56:15Z
         ca_subCA_bio_2017041603.nc,85.64 Mbytes,2017-04-17T03:06:20Z
         ca_subCA_bio_2017041521.nc,85.64 Mbytes,2017-04-16T22:05:09Z
         ca_subCA_bio_2017041515.nc,85.64 Mbytes,2017-04-16T05:36:20Z
         ca_subCA_bio_2017041509.nc,85.64 Mbytes,2017-04-16T05:56:15Z
         ca_subCA_bio_2017041503.nc,85.64 Mbytes,2017-04-16T03:06:10Z
         ca_subCA_bio_2017041421.nc,85.64 Mbytes,2017-04-15T22:05:09Z
         ca_subCA_bio_2017041415.nc,85.64 Mbytes,2017-04-15T05:36:14Z
         ca_subCA_bio_2017041409.nc,85.64 Mbytes,2017-04-15T05:56:10Z
         ca_subCA_bio_2017041403.nc,85.64 Mbytes,2017-04-15T03:06:10Z
         ca_subCA_bio_2017041321.nc,85.64 Mbytes,2017-04-14T22:05:10Z
         ca_subCA_bio_2017041315.nc,85.64 Mbytes,2017-04-14T05:36:10Z
         ca_subCA_bio_2017041309.nc,85.64 Mbytes,2017-04-14T05:56:09Z
         ca_subCA_bio_2017041303.nc,85.64 Mbytes,2017-04-14T03:06:15Z
         ca_subCA_bio_2017041221.nc,85.64 Mbytes,2017-04-13T22:05:08Z
         ca_subCA_bio_2017041215.nc,85.64 Mbytes,2017-04-13T05:36:19Z
         ca_subCA_bio_2017041209.nc,85.64 Mbytes,2017-04-13T05:56:09Z
         ca_subCA_bio_2017041203.nc,85.64 Mbytes,2017-04-13T03:06:11Z
         ca_subCA_bio_2017041121.nc,85.64 Mbytes,2017-04-12T22:05:11Z
         ca_subCA_bio_2017041115.nc,85.64 Mbytes,2017-04-12T05:36:16Z
         ca_subCA_bio_2017041109.nc,85.64 Mbytes,2017-04-12T05:56:09Z
         ca_subCA_bio_2017041103.nc,85.64 Mbytes,2017-04-12T03:06:15Z
         ca_subCA_bio_2017041021.nc,85.64 Mbytes,2017-04-11T22:05:10Z
         ca_subCA_bio_2017041015.nc,85.64 Mbytes,2017-04-11T05:36:15Z
         ca_subCA_bio_2017041009.nc,85.64 Mbytes,2017-04-11T05:56:09Z
         ca_subCA_bio_2017041003.nc,85.64 Mbytes,2017-04-11T03:06:24Z
         ca_subCA_bio_2017040921.nc,85.64 Mbytes,2017-04-10T22:05:11Z
         ca_subCA_bio_2017040915.nc,85.64 Mbytes,2017-04-10T05:36:15Z
         ca_subCA_bio_2017040909.nc,85.64 Mbytes,2017-04-10T05:56:09Z
         ca_subCA_bio_2017040903.nc,85.64 Mbytes,2017-04-10T03:06:11Z
         ca_subCA_bio_2017040821.nc,85.64 Mbytes,2017-04-09T22:05:14Z
         ca_subCA_bio_2017040815.nc,85.64 Mbytes,2017-04-09T05:36:15Z
         ca_subCA_bio_2017040809.nc,85.64 Mbytes,2017-04-09T05:56:09Z
         ca_subCA_bio_2017040803.nc,85.64 Mbytes,2017-04-09T03:06:09Z
         ca_subCA_bio_2017040721.nc,85.64 Mbytes,2017-04-08T22:05:10Z
         ca_subCA_bio_2017040715.nc,85.64 Mbytes,2017-04-08T05:36:20Z
         ca_subCA_bio_2017040709.nc,85.64 Mbytes,2017-04-08T05:56:14Z
         ca_subCA_bio_2017040703.nc,85.64 Mbytes,2017-04-08T03:06:20Z
         ca_subCA_bio_2017040621.nc,85.64 Mbytes,2017-04-07T22:05:11Z
         ca_subCA_bio_2017040615.nc,85.64 Mbytes,2017-04-07T05:36:20Z
         ca_subCA_bio_2017040609.nc,85.64 Mbytes,2017-04-07T05:56:09Z
         ca_subCA_bio_2017040503.nc,85.64 Mbytes,2017-04-05T19:06:25Z
         ca_subCA_bio_2017040421.nc,85.64 Mbytes,2017-04-05T22:05:10Z
         ca_subCA_bio_2017040415.nc,85.64 Mbytes,2017-04-05T05:36:20Z
         ca_subCA_bio_2017040409.nc,85.64 Mbytes,2017-04-05T05:56:09Z
         ca_subCA_bio_2017040403.nc,85.64 Mbytes,2017-04-05T03:06:10Z
         ca_subCA_bio_2017040321.nc,85.64 Mbytes,2017-04-04T22:05:15Z
         ca_subCA_bio_2017040315.nc,85.64 Mbytes,2017-04-04T05:36:15Z
         ca_subCA_bio_2017040309.nc,85.64 Mbytes,2017-04-04T05:56:10Z
         ca_subCA_bio_2017040303.nc,85.64 Mbytes,2017-04-04T03:06:20Z
         ca_subCA_bio_2017040221.nc,85.64 Mbytes,2017-04-03T22:05:10Z
         ca_subCA_bio_2017040215.nc,85.64 Mbytes,2017-04-03T05:36:10Z
         ca_subCA_bio_2017040209.nc,85.64 Mbytes,2017-04-03T05:56:30Z
         ca_subCA_bio_2017040203.nc,85.64 Mbytes,2017-04-03T03:06:16Z
         ca_subCA_bio_2017040121.nc,85.64 Mbytes,2017-04-02T22:05:19Z
         ca_subCA_bio_2017040115.nc,85.64 Mbytes,2017-04-02T05:36:15Z
         ca_subCA_bio_2017040109.nc,85.64 Mbytes,2017-04-02T05:56:14Z
         ca_subCA_bio_2017040103.nc,85.64 Mbytes,2017-04-02T03:06:21Z
         ca_subCA_bio_2017033121.nc,85.64 Mbytes,2017-04-01T22:05:52Z
         ca_subCA_bio_2017033115.nc,85.64 Mbytes,2017-04-01T05:36:09Z
         ca_subCA_bio_2017033109.nc,85.64 Mbytes,2017-04-01T05:56:09Z
         ca_subCA_bio_2017033103.nc,85.64 Mbytes,2017-04-01T03:06:10Z
         ca_subCA_bio_2017033021.nc,85.64 Mbytes,2017-03-31T22:05:10Z
         ca_subCA_bio_2017033015.nc,85.64 Mbytes,2017-03-31T05:36:10Z
         ca_subCA_bio_2017033009.nc,85.64 Mbytes,2017-03-31T05:56:09Z
         ca_subCA_bio_2017033003.nc,85.64 Mbytes,2017-03-31T03:06:25Z
         ca_subCA_bio_2017032921.nc,85.64 Mbytes,2017-03-30T22:05:26Z
         ca_subCA_bio_2017032915.nc,85.64 Mbytes,2017-03-30T05:36:30Z
         ca_subCA_bio_2017032909.nc,85.64 Mbytes,2017-03-30T05:56:14Z
         ca_subCA_bio_2017032903.nc,85.64 Mbytes,2017-03-30T03:06:14Z
         ca_subCA_bio_2017032821.nc,85.64 Mbytes,2017-03-29T22:05:15Z
         ca_subCA_bio_2017032815.nc,85.64 Mbytes,2017-03-29T05:36:10Z
         ca_subCA_bio_2017032809.nc,85.64 Mbytes,2017-03-29T05:56:11Z
         ca_subCA_bio_2017032803.nc,85.64 Mbytes,2017-03-29T03:06:16Z
         ca_subCA_bio_2017032721.nc,85.64 Mbytes,2017-03-28T22:05:17Z
         ca_subCA_bio_2017032715.nc,85.64 Mbytes,2017-03-28T05:36:15Z
         ca_subCA_bio_2017032709.nc,85.64 Mbytes,2017-03-28T05:56:19Z
         ca_subCA_bio_2017032703.nc,85.64 Mbytes,2017-03-28T03:06:11Z
         ca_subCA_bio_2017032621.nc,85.64 Mbytes,2017-03-27T22:05:24Z
         ca_subCA_bio_2017032615.nc,85.64 Mbytes,2017-03-27T05:36:20Z
         ca_subCA_bio_2017032609.nc,85.64 Mbytes,2017-03-27T05:56:14Z
         ca_subCA_bio_2017032603.nc,85.64 Mbytes,2017-03-27T03:06:10Z
         ca_subCA_bio_2017032521.nc,85.64 Mbytes,2017-03-26T22:05:14Z
         ca_subCA_bio_2017032515.nc,85.64 Mbytes,2017-03-26T05:36:15Z
         ca_subCA_bio_2017032509.nc,85.64 Mbytes,2017-03-26T05:56:15Z
         ca_subCA_bio_2017032503.nc,85.64 Mbytes,2017-03-26T03:06:11Z
         ca_subCA_bio_2017032421.nc,85.64 Mbytes,2017-03-25T22:05:09Z
         ca_subCA_bio_2017032415.nc,85.64 Mbytes,2017-03-25T05:36:15Z
         ca_subCA_bio_2017032409.nc,85.64 Mbytes,2017-03-25T05:56:29Z
         ca_subCA_bio_2017032403.nc,85.64 Mbytes,2017-03-25T03:06:12Z
         ca_subCA_bio_2017032321.nc,85.64 Mbytes,2017-03-24T22:05:11Z
         ca_subCA_bio_2017032315.nc,85.64 Mbytes,2017-03-24T05:36:10Z
         ca_subCA_bio_2017032309.nc,85.64 Mbytes,2017-03-24T05:56:15Z
         ca_subCA_bio_2017032303.nc,85.64 Mbytes,2017-03-24T03:06:15Z
         ca_subCA_bio_2017032221.nc,85.64 Mbytes,2017-03-23T22:05:27Z
         ca_subCA_bio_2017032215.nc,85.64 Mbytes,2017-03-23T05:36:20Z
         ca_subCA_bio_2017032209.nc,85.64 Mbytes,2017-03-23T05:56:10Z
         ca_subCA_bio_2017032203.nc,85.64 Mbytes,2017-03-23T03:06:16Z
         ca_subCA_bio_2017032121.nc,85.64 Mbytes,2017-03-22T22:05:19Z
         ca_subCA_bio_2017032115.nc,85.64 Mbytes,2017-03-22T05:36:15Z
         ca_subCA_bio_2017032109.nc,85.64 Mbytes,2017-03-22T05:56:15Z
         ca_subCA_bio_2017032103.nc,85.64 Mbytes,2017-03-22T03:06:20Z
         ca_subCA_bio_2017032021.nc,85.64 Mbytes,2017-03-21T22:05:10Z
         ca_subCA_bio_2017032015.nc,85.64 Mbytes,2017-03-21T05:36:09Z
         ca_subCA_bio_2017032009.nc,85.64 Mbytes,2017-03-21T05:56:19Z
         ca_subCA_bio_2017032003.nc,85.64 Mbytes,2017-03-21T03:06:10Z
         ca_subCA_bio_2017031921.nc,85.64 Mbytes,2017-03-20T22:05:15Z
         ca_subCA_bio_2017031915.nc,85.64 Mbytes,2017-03-20T05:36:09Z
         ca_subCA_bio_2017031909.nc,85.64 Mbytes,2017-03-20T05:56:14Z
         ca_subCA_bio_2017031903.nc,85.64 Mbytes,2017-03-20T03:06:16Z
         ca_subCA_bio_2017031821.nc,85.64 Mbytes,2017-03-19T22:05:20Z
         ca_subCA_bio_2017031815.nc,85.64 Mbytes,2017-03-19T05:36:19Z
         ca_subCA_bio_2017031809.nc,85.64 Mbytes,2017-03-19T05:56:18Z
         ca_subCA_bio_2017031803.nc,85.64 Mbytes,2017-03-19T03:06:25Z
         ca_subCA_bio_2017031721.nc,85.64 Mbytes,2017-03-18T22:05:15Z
         ca_subCA_bio_2017031715.nc,85.64 Mbytes,2017-03-18T05:36:15Z
         ca_subCA_bio_2017031709.nc,85.64 Mbytes,2017-03-18T05:56:09Z
         ca_subCA_bio_2017031703.nc,85.64 Mbytes,2017-03-18T03:06:10Z
         ca_subCA_bio_2017031621.nc,85.64 Mbytes,2017-03-17T22:05:10Z
         ca_subCA_bio_2017031615.nc,85.64 Mbytes,2017-03-17T05:36:10Z
         ca_subCA_bio_2017031609.nc,85.64 Mbytes,2017-03-17T05:56:15Z
         ca_subCA_bio_2017031603.nc,85.64 Mbytes,2017-03-17T03:06:10Z
         ca_subCA_bio_2017031521.nc,85.64 Mbytes,2017-03-16T22:05:20Z
         ca_subCA_bio_2017031515.nc,85.64 Mbytes,2017-03-16T05:36:25Z
         ca_subCA_bio_2017031509.nc,85.64 Mbytes,2017-03-16T05:56:24Z
         ca_subCA_bio_2017031503.nc,85.64 Mbytes,2017-03-16T03:06:10Z
         ca_subCA_bio_2017031421.nc,85.64 Mbytes,2017-03-15T22:05:10Z
         ca_subCA_bio_2017031415.nc,85.64 Mbytes,2017-03-15T05:36:10Z
         ca_subCA_bio_2017031409.nc,85.64 Mbytes,2017-03-15T05:56:09Z
         ca_subCA_bio_2017031403.nc,85.64 Mbytes,2017-03-15T03:06:20Z
         ca_subCA_bio_2017031321.nc,85.64 Mbytes,2017-03-14T22:05:15Z
         ca_subCA_bio_2017031315.nc,85.64 Mbytes,2017-03-14T05:36:10Z
         ca_subCA_bio_2017031309.nc,85.64 Mbytes,2017-03-14T05:56:14Z
         ca_subCA_bio_2017031303.nc,85.64 Mbytes,2017-03-14T03:06:15Z
         ca_subCA_bio_2017031221.nc,85.64 Mbytes,2017-03-13T22:05:10Z
         ca_subCA_bio_2017031215.nc,85.64 Mbytes,2017-03-13T05:36:15Z
         ca_subCA_bio_2017031209.nc,85.64 Mbytes,2017-03-13T05:56:13Z
         ca_subCA_bio_2017031203.nc,85.64 Mbytes,2017-03-13T03:06:09Z
         ca_subCA_bio_2017031121.nc,85.64 Mbytes,2017-03-12T22:05:09Z
         ca_subCA_bio_2017031115.nc,85.64 Mbytes,2017-03-12T06:36:10Z
         ca_subCA_bio_2017031109.nc,85.64 Mbytes,2017-03-12T06:56:09Z
         ca_subCA_bio_2017031103.nc,85.64 Mbytes,2017-03-12T04:06:09Z
         ca_subCA_bio_2017031021.nc,85.64 Mbytes,2017-03-11T23:05:09Z
         ca_subCA_bio_2017031015.nc,85.64 Mbytes,2017-03-11T06:36:09Z
         ca_subCA_bio_2017031009.nc,85.64 Mbytes,2017-03-11T06:56:09Z
         ca_subCA_bio_2017031003.nc,85.64 Mbytes,2017-03-11T04:06:21Z
         ca_subCA_bio_2017030921.nc,85.64 Mbytes,2017-03-10T23:05:10Z
         ca_subCA_bio_2017030915.nc,85.64 Mbytes,2017-03-10T06:36:26Z
         ca_subCA_bio_2017030909.nc,85.64 Mbytes,2017-03-10T06:56:09Z
         ca_subCA_bio_2017030903.nc,85.64 Mbytes,2017-03-10T04:06:09Z
         ca_subCA_bio_2017030821.nc,85.64 Mbytes,2017-03-09T23:05:19Z
         ca_subCA_bio_2017030815.nc,85.64 Mbytes,2017-03-09T06:36:10Z
         ca_subCA_bio_2017030809.nc,85.64 Mbytes,2017-03-09T06:56:22Z
         ca_subCA_bio_2017030803.nc,85.64 Mbytes,2017-03-09T04:06:20Z
         ca_subCA_bio_2017030721.nc,85.64 Mbytes,2017-03-08T23:05:10Z
         ca_subCA_bio_2017030715.nc,85.64 Mbytes,2017-03-08T06:36:10Z
         ca_subCA_bio_2017030709.nc,85.64 Mbytes,2017-03-08T06:56:14Z
         ca_subCA_bio_2017030703.nc,85.64 Mbytes,2017-03-08T04:06:10Z
         ca_subCA_bio_2017030621.nc,85.64 Mbytes,2017-03-07T23:05:09Z
         ca_subCA_bio_2017030615.nc,85.64 Mbytes,2017-03-07T06:36:09Z
         ca_subCA_bio_2017030609.nc,85.64 Mbytes,2017-03-07T06:56:09Z
         ca_subCA_bio_2017030603.nc,85.64 Mbytes,2017-03-07T04:06:09Z
         ca_subCA_bio_2017030521.nc,85.64 Mbytes,2017-03-06T23:05:15Z
         ca_subCA_bio_2017030515.nc,85.64 Mbytes,2017-03-06T06:36:10Z
         ca_subCA_bio_2017030509.nc,85.64 Mbytes,2017-03-06T06:56:28Z
         ca_subCA_bio_2017030503.nc,85.64 Mbytes,2017-03-06T04:06:21Z
         ca_subCA_bio_2017030421.nc,85.64 Mbytes,2017-03-05T23:05:11Z
         ca_subCA_bio_2017030415.nc,85.64 Mbytes,2017-03-05T06:36:15Z
         ca_subCA_bio_2017030409.nc,85.64 Mbytes,2017-03-05T06:56:19Z
         ca_subCA_bio_2017030403.nc,85.64 Mbytes,2017-03-05T04:06:15Z
         ca_subCA_bio_2017030321.nc,85.64 Mbytes,2017-03-04T23:05:10Z
         ca_subCA_bio_2017030315.nc,85.64 Mbytes,2017-03-04T06:36:14Z
         ca_subCA_bio_2017030309.nc,85.64 Mbytes,2017-03-04T06:56:09Z
         ca_subCA_bio_2017030303.nc,85.64 Mbytes,2017-03-04T04:06:16Z
         ca_subCA_bio_2017030221.nc,85.64 Mbytes,2017-03-03T23:05:10Z
         ca_subCA_bio_2017030215.nc,85.64 Mbytes,2017-03-03T06:36:24Z
         ca_subCA_bio_2017030209.nc,85.64 Mbytes,2017-03-03T06:56:14Z
         ca_subCA_bio_2017030203.nc,85.64 Mbytes,2017-03-03T04:06:10Z
         ca_subCA_bio_2017030121.nc,85.64 Mbytes,2017-03-02T23:05:10Z
         ca_subCA_bio_2017030115.nc,85.64 Mbytes,2017-03-02T06:36:15Z
         ca_subCA_bio_2017030109.nc,85.64 Mbytes,2017-03-02T06:56:09Z
         ca_subCA_bio_2017030103.nc,85.64 Mbytes,2017-03-02T04:06:09Z
         ca_subCA_bio_2017022821.nc,85.64 Mbytes,2017-03-01T23:05:25Z
         ca_subCA_bio_2017022815.nc,85.64 Mbytes,2017-03-01T06:36:30Z
         ca_subCA_bio_2017022809.nc,85.64 Mbytes,2017-03-01T06:56:14Z
         ca_subCA_bio_2017022803.nc,85.64 Mbytes,2017-03-01T04:06:09Z
         ca_subCA_bio_2017022721.nc,85.64 Mbytes,2017-02-28T23:05:32Z
         ca_subCA_bio_2017022715.nc,85.64 Mbytes,2017-02-28T06:36:10Z
         ca_subCA_bio_2017022709.nc,85.64 Mbytes,2017-02-28T06:56:18Z
         ca_subCA_bio_2017022703.nc,85.64 Mbytes,2017-02-28T04:06:16Z
         ca_subCA_bio_2017022621.nc,85.64 Mbytes,2017-02-27T23:05:15Z
         ca_subCA_bio_2017022615.nc,85.64 Mbytes,2017-02-27T06:36:10Z
         ca_subCA_bio_2017022609.nc,85.64 Mbytes,2017-02-27T06:56:18Z
         ca_subCA_bio_2017022603.nc,85.64 Mbytes,2017-02-27T04:06:09Z
         ca_subCA_bio_2017022521.nc,85.64 Mbytes,2017-02-26T23:05:10Z
         ca_subCA_bio_2017022515.nc,85.64 Mbytes,2017-02-26T06:36:10Z
         ca_subCA_bio_2017022509.nc,85.64 Mbytes,2017-02-26T06:56:14Z
         ca_subCA_bio_2017022503.nc,85.64 Mbytes,2017-02-26T04:06:09Z
         ca_subCA_bio_2017022421.nc,85.64 Mbytes,2017-02-25T23:05:09Z
         ca_subCA_bio_2017022415.nc,85.64 Mbytes,2017-02-25T06:36:15Z
         ca_subCA_bio_2017022409.nc,85.64 Mbytes,2017-02-25T06:56:09Z
         ca_subCA_bio_2017022403.nc,85.64 Mbytes,2017-02-25T04:06:15Z
         ca_subCA_bio_2017022321.nc,85.64 Mbytes,2017-02-24T23:05:30Z
         ca_subCA_bio_2017022315.nc,85.64 Mbytes,2017-02-24T06:36:10Z
         ca_subCA_bio_2017022309.nc,85.64 Mbytes,2017-02-24T06:56:29Z
         ca_subCA_bio_2017022303.nc,85.64 Mbytes,2017-02-24T04:06:13Z
         ca_subCA_bio_2017022221.nc,85.64 Mbytes,2017-02-23T23:05:09Z
         ca_subCA_bio_2017022215.nc,85.64 Mbytes,2017-02-23T06:36:30Z
